242;1643;1020;33;181;61
243;1653;1020;32;178;62
244;1703;1020;32;180;62
245;1713;1020;32;178;62
246;1723;1020;32;180;62
247;1733;1020;32;181;61
248;1743;1020;32;181;62
249;1753;1021;33;178;62
250;1803;1020;32;178;62
251;1813;1020;33;181;62
252;1823;1020;33;185;62
253;1833;1021;34;186;62
254;1843;1020;34;188;62
255;1853;1021;33;186;60
256;1903;1021;34;188;61
257;1913;1021;34;188;61
258;1923;1020;34;188;60
259;1933;1021;34;188;61
260;1943;1021;34;188;62
261;1953;1021;34;190;62
262;2003;1021;34;191;62
263;2013;1021;34;191;62
264;2023;1021;34;191;63
265;2033;1020;34;191;63
266;2043;1020;35;191;63
267;2053;1021;35;191;63
268;2103;1020;35;191;63
269;2113;1021;35;191;63
270;2123;1021;35;191;63
271;2133;1020;35;191;63
272;2143;1021;35;191;62
273;2153;1021;35;191;62
274;2203;1021;35;191;62
275;2213;1021;35;191;62
276;2223;1020;35;191;62
277;2233;1020;35;191;62
278;2243;1021;35;191;61
279;2253;1020;35;191;61
280;2303;1021;35;191;61
281;2313;1020;35;191;61
282;2323;1021;35;191;61
283;2333;1020;35;191;61
284;2343;1020;35;191;61
285;2353;1021;35;191;61
286;0003;1020;35;190;60
287;0013;1021;34;188;60
288;0023;1021;34;188;60
289;0033;1020;34;188;60
290;0043;1020;34;188;60
291;0053;1020;34;186;60
292;0103;1020;34;186;60
293;0113;1020;34;186;60
294;0123;1020;34;186;60
295;0133;1020;34;186;60
296;0143;1020;34;186;60
297;0153;1020;34;186;60
298;0203;1020;34;185;60
299;0213;1020;34;185;60
300;0223;1020;34;185;60
301;0233;1020;33;185;60
302;0243;1020;33;185;60
303;0253;1020;33;183;60
304;0303;1020;33;183;60
305;0313;1020;33;183;60
306;0323;1020;33;183;60
307;0333;1020;33;183;60
308;0343;1020;33;183;60
309;0353;1020;33;183;59
310;0403;1020;33;183;59
311;0413;1020;33;183;60
312;0423;1020;33;183;59
313;0433;1020;33;183;59
314;0443;1020;33;183;59
315;0453;1020;33;183;59
316;0503;1019;33;181;59
317;0513;1020;33;181;59
318;0523;1019;33;181;59
319;0533;1019;33;181;59
320;0543;1020;33;181;59
321;0553;1019;33;181;59
322;0603;1020;33;181;59
323;0613;1020;33;181;59
324;0623;1019;33;183;60
325;0633;1020;33;185;60
326;0643;1020;34;186;59
327;0653;1020;34;186;59
328;0703;1019;34;186;59
329;0713;1019;34;188;59
330;0723;1020;34;188;59
331;0733;1019;34;190;60
332;0743;1019;34;191;61
333;0753;1019;35;191;62
334;0803;1019;35;191;63
335;0813;1019;35;193;64
336;0823;1019;34;190;60
337;0833;1019;35;190;64
338;0843;1020;34;188;64
339;0853;1019;34;188;64
340;0903;1020;34;188;64
341;0913;1020;34;186;64
342;0923;1020;34;186;63
343;0933;1020;34;186;63
344;0943;1019;34;186;63
345;0953;1020;34;186;62
346;1003;1020;34;186;62
347;1013;1019;34;186;62
348;1023;1020;34;186;61
349;1033;1020;34;186;61
350;1043;1020;34;186;61
351;1053;1020;34;186;61
352;1103;1019;34;185;61
353;1113;1020;34;185;61
354;1123;1020;33;185;61
355;1133;1020;33;185;61
356;1143;1020;34;185;61
357;1153;1020;33;183;61
358;1203;1020;33;185;61
359;1213;1020;33;183;61
360;1223;1020;33;183;61
361;1233;1020;33;183;61
362;1243;1019;33;183;61
363;1253;1020;33;183;62
364;1303;1020;33;183;62
365;1313;1019;33;183;62
366;1323;1020;33;183;62
367;1333;1019;33;183;61
368;1343;1019;33;183;62
369;1353;1019;33;183;61
370;1403;1019;33;183;61
371;1413;1019;33;183;61
372;1423;1019;33;183;61
373;1433;1019;33;183;61
374;1443;1018;33;183;61
375;1453;1019;33;183;61
376;1503;1019;33;181;61
377;1513;1019;33;181;61
378;1523;1019;33;183;61
379;1533;1019;33;183;61
380;1543;1018;33;181;61
381;1553;1019;33;181;61
382;1603;1019;33;181;61
383;1613;1019;33;181;61
384;1623;1019;33;181;61
385;1633;1019;33;181;61
386;1643;1019;33;181;61
387;1653;1019;33;181;61
388;1703;1019;33;181;61
389;1713;1019;33;181;61
390;1723;1019;33;181;61
391;1733;1019;33;181;61
392;1743;1019;33;181;61
393;1753;1019;33;181;61
394;1803;1019;33;181;61
395;1813;1019;33;181;61
396;1823;1019;33;185;61
397;1833;1019;34;188;60
398;1843;1019;34;190;61
399;1853;1019;34;191;61
400;1903;1019;35;191;61
401;1913;1019;35;191;62
402;1923;1019;35;193;62
403;1933;1019;35;193;63
404;1943;1019;35;195;63
405;1953;1019;35;193;63
406;2003;1019;35;193;62
407;2013;1019;35;193;63
408;2023;1019;35;193;63
409;2033;1019;35;191;60
410;2043;1019;35;191;62
411;2053;1019;35;191;63
412;2103;1019;35;191;63
413;2113;1019;35;191;63
414;2123;1019;35;191;63
415;2133;1019;35;191;62
416;2143;1019;35;191;62
417;2153;1019;35;193;62
418;2203;1019;35;193;62
419;2213;1019;35;193;62
420;2223;1019;35;193;62
421;2233;1019;35;193;62
422;2243;1019;35;193;62
423;2253;1019;35;193;62
424;2303;1019;35;193;62
425;2313;1019;35;193;62
426;2323;1019;35;193;62
427;2333;1019;35;193;62
428;2343;1019;35;193;62
429;2353;1019;35;191;61
430;0003;1019;35;191;61
431;0013;1019;35;191;61
432;0023;1019;35;191;61
433;0033;1019;35;191;61
434;0043;1019;35;190;61
435;0053;1019;35;190;60
436;0103;1019;35;190;60
437;0113;1019;35;190;60
438;0123;1019;35;190;59
439;0133;1019;35;188;59
440;0143;1019;35;188;59
441;0153;1019;34;188;59
442;0203;1019;34;188;59
443;0213;1019;34;188;59
444;0223;1019;34;188;59
445;0233;1019;34;188;59
446;0243;1019;34;186;59
447;0253;1019;34;186;59
448;0303;1019;34;186;59
449;0313;1019;34;186;59
450;0323;1019;34;186;58
451;0333;1019;34;186;59
452;0343;1019;34;186;58
453;0353;1019;34;186;58
454;0403;1019;34;186;58
455;0413;1019;34;185;58
456;0423;1018;34;185;58
457;0433;1019;34;185;58
458;0443;1018;34;185;58
459;0453;1018;34;185;58
460;0503;1018;34;185;58
461;0513;1018;34;185;58
462;0523;1018;34;183;58
463;0533;1018;33;183;58
464;0543;1018;33;183;58
465;0553;1018;33;183;58
466;0603;1018;33;183;58
467;0613;1018;33;183;58
468;0623;1018;33;183;58
469;0633;1018;33;181;58
470;0643;1018;33;183;58
471;0653;1018;33;181;58
472;0703;1018;33;181;58
473;0713;1018;33;183;58
474;0723;1018;34;186;59
475;0733;1018;34;186;59
476;0743;1018;34;188;59
477;0753;1018;34;188;59
478;0803;1018;34;191;58
479;0813;1018;35;191;59
480;0823;1018;35;191;59
481;0833;1018;35;191;59
482;0843;1018;35;193;59
483;0853;1018;35;191;59
484;0903;1018;35;193;59
485;0913;1019;35;195;59
486;0923;1019;35;196;59
487;0933;1019;35;196;59
488;0943;1019;35;196;58
489;0953;1019;35;196;59
490;1003;1019;35;196;60
491;1013;1019;35;196;60
492;1023;1019;36;196;61
493;1033;1019;36;198;61
494;1043;1019;36;198;61
495;1053;1019;36;198;61
496;1103;1019;36;198;62
497;1113;1019;36;198;61
498;1123;1019;36;198;61
499;1133;1019;36;198;60
500;1143;1019;36;198;60
501;1153;1019;36;200;60
502;1203;1019;36;200;61
503;1213;1019;36;198;61
504;1223;1019;36;198;62
505;1233;1019;36;200;63
506;1243;1018;37;200;63
507;1253;1019;37;201;64
508;1303;1019;37;201;66
509;1313;1019;37;201;66
510;1323;1019;37;203;65
511;1333;1018;36;201;66
512;1343;1018;36;201;65
513;1353;1018;36;201;67
514;1403;1018;36;201;66
515;1413;1018;36;201;66
516;1423;1018;36;201;66
517;1433;1017;36;201;66
518;1443;1017;37;201;65
519;1453;1018;37;201;65
520;1503;1017;37;201;65
521;1513;1018;37;201;65
522;1523;1018;37;203;65
523;1533;1017;37;201;65
524;1543;1017;37;203;65
525;1553;1017;37;203;65
526;1603;1018;37;203;66
527;1613;1018;37;203;66
528;1623;1018;37;203;67
529;1633;1018;37;203;66
530;1643;1018;37;203;66
531;1653;1018;37;203;66
532;1703;1018;37;203;66
533;1713;1018;37;203;66
534;1723;1018;37;203;65
535;1733;1018;37;205;66
536;1743;1018;37;203;66
537;1753;1018;37;203;66
538;1803;1019;36;203;66
539;1813;1019;36;201;67
540;1823;1018;36;203;66
541;1833;1019;36;203;66
542;1843;1018;36;203;65
543;1853;1019;36;203;66
544;1903;1019;36;201;66
545;1913;1019;37;201;66
546;1923;1019;36;200;65
547;1933;1019;36;198;67
548;1943;1019;36;196;68
549;1953;1019;36;196;68
550;2003;1019;36;196;67
551;2013;1019;36;195;67
552;2023;1019;36;196;67
553;2033;1019;36;198;67
554;2043;1019;36;198;66
555;2053;1019;36;198;66
556;2103;1019;37;198;66
557;2113;1019;37;198;66
558;2123;1019;37;198;66
559;2133;1019;37;198;66
560;2143;1019;36;198;66
561;2153;1019;36;198;66
562;2203;1019;36;198;65
563;2213;1019;36;198;65
564;2223;1019;36;198;65
565;2233;1019;36;198;65
566;2243;1019;36;198;65
567;2253;1019;36;198;65
568;2303;1019;36;198;65
569;2313;1019;36;198;65
570;2323;1019;36;198;66
571;2333;1019;36;196;66
572;2343;1019;36;196;66
573;2353;1019;36;196;65
574;0003;1019;36;196;65
575;0013;1019;36;196;65
576;0023;1019;35;195;64
577;0033;1020;35;193;65
578;0043;1019;35;193;65
579;0053;1019;35;193;64
580;0103;1019;35;193;64
581;0113;1019;35;193;64
582;0123;1019;35;191;63
583;0133;1019;35;191;63
584;0143;1019;35;191;64
585;0153;1019;35;191;64
586;0203;1019;35;191;63
587;0213;1019;35;190;63
588;0223;1019;34;188;64
589;0233;1019;34;188;64
590;0243;1019;34;188;64
591;0253;1019;34;188;64
592;0303;1019;34;188;63
593;0313;1020;34;188;63
594;0323;1019;34;188;63
595;0333;1019;34;188;63
596;0343;1020;34;188;63
597;0353;1020;34;188;63
598;0403;1020;34;188;63
599;0413;1020;34;188;62
600;0423;1020;34;188;63
601;0433;1020;34;188;62
602;0443;1020;34;188;62
603;0453;1019;34;188;62
604;0503;1020;34;186;62
605;0513;1020;34;186;62
606;0523;1020;34;186;62
607;0533;1020;34;186;62
608;0543;1020;34;186;62
609;0553;1020;34;186;62
610;0603;1020;34;186;62
611;0613;1020;34;186;61
612;0623;1020;34;186;62
613;0633;1020;34;186;62
614;0643;1020;34;185;62
615;0653;1020;34;183;62
616;0703;1020;34;183;62
617;0713;1020;34;186;62
618;0723;1020;34;188;62
619;0733;1021;35;191;62
620;0743;1021;35;191;62
621;0753;1021;35;191;62
622;0803;1021;35;193;62
623;0813;1021;35;193;62
624;0823;1021;35;193;62
625;0833;1021;35;193;62
626;0843;1021;35;193;62
627;0853;1021;35;193;62
628;0903;1021;35;193;62
629;0913;1022;35;193;62
630;0923;1022;35;193;62
631;0933;1022;35;195;62
632;0943;1022;36;195;62
633;0953;1022;36;196;62
634;1003;1022;36;196;61
635;1013;1022;36;196;62
636;1023;1022;36;196;62
637;1033;1023;36;196;62
638;1043;1023;36;196;62
639;1053;1023;36;196;62
640;1103;1023;36;198;61
641;1113;1023;36;198;61
642;1123;1023;36;198;61
643;1133;1023;36;198;61
644;1143;1023;36;198;61
645;1153;1023;36;198;61
646;1203;1023;36;198;60
647;1213;1023;37;198;60
648;1223;1023;37;200;60
649;1233;1023;36;201;60
650;1243;1023;37;201;60
651;1253;1023;36;201;59
652;1303;1023;36;203;58
653;1313;1023;36;201;58
654;1323;1023;36;203;59
655;1333;1023;36;203;59
656;1343;1023;36;203;59
657;1353;1023;36;203;58
658;1403;1023;37;201;59
659;1413;1023;36;203;59
660;1423;1023;36;203;58
661;1433;1023;36;203;58
662;1443;1023;37;203;59
663;1453;1023;37;203;59
664;1503;1023;37;203;60
665;1513;1023;37;203;59
666;1523;1023;37;203;60
667;1533;1023;37;203;59
668;1543;1023;37;201;59
669;1553;1023;37;201;59
670;1603;1024;37;203;59
671;1613;1023;37;203;59
672;1623;1023;37;203;59
673;1633;1023;37;203;60
674;1643;1024;37;203;60
675;1653;1023;37;203;60
676;1703;1024;37;203;61
677;1713;1024;37;205;62
678;1723;1024;37;205;61
679;1733;1024;37;203;61
680;1743;1024;37;203;61
681;1753;1025;37;203;60
682;1803;1024;37;201;60
683;1813;1024;37;201;60
684;1823;1025;37;201;60
685;1833;1025;37;201;59
686;1843;1025;37;201;59
687;1853;1025;37;201;59
688;1903;1025;37;201;59
689;1913;1025;37;201;58
690;1923;1025;37;200;58
691;1933;1025;37;200;58
692;1943;1025;37;200;58
693;1953;1025;37;200;59
694;2003;1025;37;200;59
695;2013;1025;37;200;59
696;2023;1026;37;200;59
697;2033;1025;37;198;59
698;2043;1026;36;198;59
699;2053;1025;36;198;59
700;2103;1025;36;198;59
701;2113;1025;36;198;59
702;2123;1026;37;201;58
703;2133;1026;37;201;58
704;2143;1025;37;201;58
705;2153;1026;37;201;58
706;2203;1026;37;201;58
707;2213;1025;37;200;58
708;2223;1025;37;200;58
709;2233;1026;37;200;58
710;2243;1026;37;200;59
711;2253;1025;37;200;59
712;2303;1025;37;200;59
713;2313;1025;37;200;58
714;2323;1025;37;198;58
715;2333;1026;36;198;58
716;2343;1026;36;198;58
717;2353;1026;36;198;58
718;0003;1025;36;198;58
719;0013;1026;36;196;59
720;0023;1026;36;195;59
721;0033;1025;35;193;59
722;0043;1025;35;193;58
723;0053;1026;35;193;58
724;0103;1025;35;193;58
725;0113;1025;34;193;58
726;0123;1026;34;193;57
727;0133;1026;34;193;57
728;0143;1026;34;191;57
729;0153;1025;34;190;58
730;0203;1025;34;190;58
731;0213;1026;34;190;58
732;0223;1025;34;188;58
733;0233;1025;34;188;58
734;0243;1026;34;188;59
735;0253;1026;34;186;59
736;0303;1026;34;188;58
737;0313;1026;34;186;59
738;0323;1026;34;186;59
739;0333;1025;34;186;58
740;0343;1025;34;186;58
741;0353;1026;34;186;58
742;0403;1025;34;186;58
743;0413;1025;34;186;58
744;0423;1025;34;186;58
745;0433;1026;33;186;58
746;0443;1025;33;186;57
747;0453;1025;33;186;57
748;0503;1025;33;185;57
749;0513;1025;33;186;57
750;0523;1025;33;185;57
751;0533;1025;33;185;57
752;0543;1025;33;185;57
753;0553;1025;33;185;57
754;0603;1025;33;183;57
755;0613;1025;33;185;57
756;0623;1025;33;186;57
757;0633;1025;34;188;57
758;0643;1025;34;188;57
759;0653;1025;34;190;57
760;0703;1025;34;190;57
761;0713;1026;34;190;56
762;0723;1025;35;191;57
763;0733;1026;35;193;58
764;0743;1025;35;193;59
765;0753;1025;35;193;59
766;0803;1025;35;195;58
767;0813;1026;35;193;58
768;0823;1025;35;191;58
769;0833;1025;35;191;59
770;0843;1026;35;191;58
771;0853;1026;34;188;58
772;0903;1026;34;188;59
773;0913;1026;34;188;58
774;0923;1026;34;188;58
775;0933;1026;34;188;57
776;0943;1026;34;186;57
777;0953;1026;34;186;57
778;1003;1026;34;186;57
779;1013;1026;34;186;56
780;1023;1026;34;185;56
781;1033;1026;34;183;57
782;1043;1026;34;183;57
783;1053;1026;34;183;56
784;1103;1027;34;183;57
785;1113;1027;34;181;57
786;1123;1026;33;183;56
787;1133;1027;34;181;56
788;1143;1027;33;181;56
789;1153;1026;33;181;56
790;1203;1027;33;181;57
791;1213;1027;33;181;57
792;1223;1026;33;181;57
793;1233;1026;33;181;57
794;1243;1026;33;181;57
795;1253;1027;33;181;57
796;1303;1026;33;181;57
797;1313;1026;33;181;57
798;1323;1026;33;181;57
799;1333;1026;33;181;57
800;1343;1026;33;181;57
801;1353;1026;33;181;57
802;1403;1026;33;181;57
803;1413;1026;33;181;57
804;1423;1026;33;181;57
805;1433;1026;33;183;57
806;1443;1026;33;181;57
807;1453;1026;33;181;57
808;1503;1026;33;181;57
809;1513;1026;33;181;57
810;1523;1026;33;181;57
811;1533;1026;33;180;57
812;1543;1025;33;181;57
813;1553;1025;33;181;57
814;1603;1026;33;181;57
815;1613;1026;33;180;57
816;1623;1026;33;180;57
817;1633;1026;33;180;57
818;1643;1026;33;180;57
819;1653;1026;33;180;57
820;1703;1027;33;180;57
821;1713;1027;33;178;57
822;1723;1027;33;180;57
823;1733;1027;32;180;57
824;1743;1027;32;180;57
825;1753;1028;32;178;57
826;1803;1028;32;178;57
827;1813;1027;33;181;57
828;1823;1028;33;185;56
829;1833;1028;33;185;55
830;1843;1029;34;186;56
831;1853;1029;34;188;56
832;1903;1029;34;188;56
833;1913;1030;34;190;57
834;1923;1030;34;191;58
835;1933;1030;35;191;59
836;1943;1030;35;193;60
837;1953;1030;35;193;61
838;2003;1030;35;193;61
839;2013;1030;35;195;61
840;2023;1031;35;195;60
841;2033;1030;35;193;60
842;2043;1031;35;193;59
843;2053;1031;35;193;60
844;2103;1031;35;195;59
845;2113;1031;35;195;59
846;2123;1031;35;195;59
847;2133;1031;36;193;58
848;2143;1031;35;193;58
849;2153;1031;35;193;58
850;2203;1031;35;193;58
851;2213;1031;35;193;58
852;2223;1031;35;193;58
853;2233;1031;35;193;58
854;2243;1031;35;193;59
855;2253;1031;35;193;58
856;2303;1031;35;193;58
857;2313;1032;35;193;58
858;2323;1032;35;193;58
859;2333;1032;35;193;58
860;2343;1032;35;191;57
861;2353;1032;34;190;57
862;0003;1032;34;188;57
863;0013;1032;34;188;57
864;0023;1032;34;186;56
865;0033;1032;34;186;56
866;0043;1032;34;186;56
867;0053;1032;34;185;56
868;0103;1032;34;183;56
869;0113;1032;34;183;56
870;0123;1032;34;183;56
871;0133;1033;33;183;55
872;0143;1033;33;181;55
873;0153;1033;33;183;55
874;0203;1033;33;181;55
875;0213;1033;33;180;55
876;0223;1033;33;180;55
877;0233;1033;33;178;55
878;0243;1033;33;178;55
879;0253;1033;33;178;55
880;0303;1033;33;178;55
881;0313;1033;32;176;55
882;0323;1033;32;176;55
883;0333;1033;32;176;54
884;0343;1033;32;176;55
885;0353;1033;32;176;54
886;0403;1033;32;176;55
887;0413;1033;32;176;54
888;0423;1033;32;175;55
889;0433;1033;32;175;54
890;0443;1033;32;173;54
891;0453;1033;32;175;54
892;0503;1033;32;173;54
893;0513;1033;32;175;54
894;0523;1033;32;178;54
895;0533;1033;33;181;54
896;0543;1033;33;181;54
897;0553;1033;33;183;54
898;0603;1033;33;183;54
899;0613;1033;33;183;53
900;0623;1034;33;183;53
901;0633;1034;33;185;53
902;0643;1033;34;185;53
903;0653;1033;34;185;53
904;0703;1034;34;185;53
905;0713;1034;34;186;53
906;0723;1033;34;186;54
907;0733;1034;34;188;56
908;0743;1034;34;186;58
909;0753;1033;34;186;58
910;0803;1033;34;186;59
911;0813;1034;34;186;58
912;0823;1034;33;186;58
913;0833;1034;33;185;58
914;0843;1034;33;183;58
915;0853;1034;33;183;59
916;0903;1034;33;181;58
917;0913;1034;33;181;58
918;0923;1034;33;180;58
919;0933;1034;33;178;57
920;0943;1034;33;178;57
921;0953;1034;32;178;57
922;1003;1034;32;178;57
923;1013;1034;32;176;56
924;1023;1034;32;176;56
925;1033;1034;32;175;56
926;1043;1034;32;173;56
927;1053;1034;32;173;56
928;1103;1034;32;173;56
929;1113;1034;32;173;56
930;1123;1034;32;173;56
931;1133;1034;32;173;56
932;1143;1034;32;173;55
933;1153;1033;32;173;55
934;1203;1034;32;171;56
935;1213;1033;32;171;55
936;1223;1034;31;171;55
937;1233;1033;31;171;55
938;1243;1033;31;171;55
939;1253;1033;31;171;55
940;1303;1033;31;170;55
941;1313;1033;31;170;55
942;1323;1033;31;168;55
943;1333;1033;31;168;55
944;1343;1032;31;168;55
945;1353;1032;31;168;54
946;1403;1032;31;168;54
947;1413;1032;31;168;54
948;1423;1032;31;168;54
949;1433;1032;31;166;54
950;1443;1032;31;168;54
951;1453;1032;31;166;54
952;1503;1032;31;166;54
953;1513;1032;31;166;54
954;1523;1032;30;166;54
955;1533;1032;30;166;54
956;1543;1032;30;166;54
957;1553;1032;30;166;54
958;1603;1032;30;166;53
959;1613;1032;30;165;53
960;1623;1032;30;165;54
961;1633;1032;30;165;53
962;1643;1032;30;166;53
963;1653;1033;30;165;53
964;1703;1033;30;165;53
965;1713;1033;30;163;53
966;1723;1033;30;163;53
967;1733;1033;30;165;53
968;1743;1033;30;165;52
969;1753;1033;30;165;52
970;1803;1033;30;163;52
971;1813;1033;30;165;53
972;1823;1033;30;170;52
973;1833;1033;31;173;52
974;1843;1033;32;175;52
975;1853;1033;32;175;52
976;1903;1033;32;176;52
977;1913;1033;32;178;52
978;1923;1033;32;180;52
979;1933;1034;33;181;53
980;1943;1033;33;183;53
981;1953;1033;33;185;55
982;2003;1033;33;185;55
983;2013;1034;33;185;54
984;2023;1034;33;185;54
985;2033;1034;33;185;53
986;2043;1034;33;183;52
987;2053;1034;33;183;52
988;2103;1034;33;183;52
989;2113;1034;33;183;52
990;2123;1034;33;183;51
991;2133;1034;33;185;51
992;2143;1034;33;183;51
993;2153;1034;33;183;51
994;2203;1034;33;183;51
995;2213;1034;33;183;51
996;2223;1034;33;183;50
997;2233;1034;33;183;50
998;2243;1034;33;183;50
999;2253;1034;33;183;50
